File name,Column,Missing Rows
2023-06-26_OV71-JHX.parquet,FCCUI_PCathdStackInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_MfCathdCmprInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_HumCathdCmprInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PAnodeStackInlet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FreeCluster_Count,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Free_Card_Size,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Year,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Satellites,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Valid_Fix,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Satellites2,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Longitude,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Latitude,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Altitude,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EastWest,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,NorthSouth,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Speed_kn,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Speed_kmh,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Heading,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HDOP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PDOP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VDOP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Day,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Month,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Hour,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Minute,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Second,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GPS_Hundredths,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DigIn1,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DigIn2,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DigIn3,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DigIn4,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,CAN4_Bus_Load,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,CAN3_Bus_Load,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,CAN2_Bus_Load,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,CAN1_Bus_Load,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Average_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Max_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Min_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Voltage_Range,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Voltage_Variance,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Average_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Max_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Min_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Voltage_Range,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Voltage_Variance,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCU_EWPSpeedSet,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PMP_Speed,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_CH_Feedback,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M1_Total_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_CH_Feedback,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,M2_Total_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PMP_Supply_Voltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TargetVout,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TargetVal,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,C_H2_NAT,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,C_H2,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VOLUME_H2O,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_J2601_Version_Number,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_Protocol_Identifier,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_NCooltPmpAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ETC_DcVoltage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UPeDcdcHiSideAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UPeDcdcLoSideAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UThVlvCooltFb,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KL30_FLT_FB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KL30B1_FB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KL30B2_FB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ULvbatFuCellSys,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_UStackCvmAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_UStackThdaAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrCmprOutpAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrCnsMin,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrCnsMax,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PwrCnsAbsMax,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Chiller_EKK_INV_TEMP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,Master_EKK_INV_TEMP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OVR_EKK_INV_TEMP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OVR_PTC_Temp_PCB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UCellCvmMax,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UCellCvmMin,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_UCellCvmMean,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankTempAvg,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_EM_Temperatur_Rotor,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValFuCellSysH2Cns,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PowerModuleTemperature,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,MotorTemperature,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DTS6_Kaeltemittel_T,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DTS6_Kaeltemittel_p,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DTS7_Kaeltemittel_T,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DTS7_Kaeltemittel_p,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OVR_EKK_INPUT_CURRENT,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_IStackThdaAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_IPeDcdcHiSideAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_IPeDcdcLoSideAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_IDcCmpr,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_ICooltPmpAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_TankLevel,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PctgCooltFanPwrReq,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PctgCooltHeatrPwrReq,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_PctgCooltPmpNAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PctgCooltPmpDmdByVeh,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PctgCooltFanFb,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_PctgCooltHeatrFb,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_GearLeverPos,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_FCEnableState,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_EmpowdReq,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UCellEmpowd,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Info2_TankFlapOpen,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Info1_RefuelingAllowed,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error1_H2Leakage,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error2_HVFailure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error3_CompFCSFailure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error4_xCULVFailure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error5_H2SupplyFailure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error6_ESB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error_H2Failure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error_FCSFailure,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,TCU_SCU_Error_VehComm,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_StsVlvHeatrCooltReq,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_bWarn,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_bErr,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_StFuCellSysAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValAlvctrFuCellToVeh,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_NCmprAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_StsCooltPmpAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_StsFuTankVlvReq,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValEmpowdForCanFromSigExt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValEmpowdForCanFromSigInt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValShtdnMode1,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValShtdnMode2,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,OIFC_ValSftyShtdnMode,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_StCmprOperModeAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_StPeDcdcOperModeAct,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCU_StartMode,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ETC_HvInterlockMode,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VCU_StVehHybridMode,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,FCCUI_bAcvClmp15,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AB_Gurtwarn_VB,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AB_Gurtwarn_VM,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AB_Gurtwarn_VF,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AB_Sitzpos_Sens_FA,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AB_Sitzpos_Sens_BF,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AAG_Anhaenger_erkannt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,AAG_Anhaenger_abgesteckt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BM_Warnblinken,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BM_rechts,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BM_links,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstStrom_02,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstSpannung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstModus,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstVorlaufTemperatur,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstRuecklaufTemperatur_02,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstTemperatur_hoechste,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstTemperatur_niedrigste,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstZellspannung_hoechste,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_IstZellspannung_niedrigste,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_SollVolumenstrom,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_SollVorlauftemperatur,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Ladevorgang_aktiv,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Notfallkuehlung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Verbrauch_Ueberlauf,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Rekuperation_Ueberlauf,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_As_Entladezaehler_Ueberlauf,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Verbrauch,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Rekuperation,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_MaxEnergieinhalt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Energieinhalt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Spannung_ZwKr,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Soll_PWM_Pumpe,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_SOC_HiRes,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_RIso_Ext,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Temp_Epsilon,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_NV_StSt_Nutzbare_Ladung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_As_Entladezaehler,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Kapazitaet_02,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BMS_Batteriediagnose,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EBKV_Bremspedalweg,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EBKV_Fahrer_bremst_deutlich,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EBKV_Fahrer_bremst,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_HYB_uAktLV,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_HYB_Auslastungsgrad,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_HYB_iAktReserveLV,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_HYB_iAktLV,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_Verbrauch,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_MV_IstSpannung_NV,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_MV_IstSpannung_MV,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_MV_Auslastungsgrad,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DC_MV_Temperatur,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KBI_Kilometerstand,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KBI_Kilometerstand_HiRes,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Jahr,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Sekunde,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Monat,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Minute,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Stunde,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,UH_Tag,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DI_Display_Nachtdesign,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,DI_Fotosensor,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVEM_IstStrom_HVVerbraucher,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,MVEM_IstStrom_MVVerbraucher,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_Istmodus,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_IstStrom,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_IstDrehzahl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_IstMoment,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_IstSpannung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVEM_IstLeistungNA,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_Temperatur_ElMotor,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,EM_Temperatur_PWR,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_Gierrate,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_VZ_Gierrate,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_HL_Fahrtrichtung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_HR_Fahrtrichtung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_VR_Fahrtrichtung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ESP_VL_Fahrtrichtung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,BR_Reifenumfang,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,KL_Thermomanagement,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ACC_Folgebeschl,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,VZE_Verkehrszeichen_1,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Fahrstufe,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Schaltablauf,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Uefkt,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Zielgang,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_amax_moeglich,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Sumpftemperatur,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Fahrprogramm,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_OBD_Status,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,GE_Hauptdruck_ATFP,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVEM_Nutzbare_Energie,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVLM_Bat_laden_aktiv,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVLM_Status_Netz,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,HVLM_Ladeart,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ZAS_Kl_15,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ZAS_Kl_50_Startanforderung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ND_UTC,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ND_SatInView,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,ND_SatInUse,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,NP_Altitude,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,POS_Guete_horizontal,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,POS_Guete_horizontal_verfuegbar,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Endkruemmung_Vorz,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ort_Breite_VZ,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Sys_Bruecke,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Abz_Strassenklasse,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Sys_Tunnel,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Abz_Geschwindigkeit_Typ,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Tag_Ende,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Abz_Geschwindigkeit,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Tag_Anf,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Sys_Verkehrsrichtung,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Witter,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Sys_Geschwindigkeit_Einheit,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Gespann,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit_Typ,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Ges_Geschwindigkeit,"[861, 3795, 20678, 94803, 95685]"
2023-06-26_OV71-JHX.parquet,PSD_Sys_Laendercode,"[861, 3795, 20678, 94803, 95685]"
